
International Seismological Centre
ISC: Focal Mechanism solutions

Any use of data from the ISC should be cited. The correct format for citations may be found on our citation page.

The ISC Bulletin has now been completely rebuilt for the period 1964-2010. As a result, the ISC hypocentre solutions and magnitudes for the entire period of 1964-latest are based on the ak135 velocity model and the location procedure that is currently used in operations. The Bulletin has been cleaned up and a considerable number of previously unavailable data of permanent and temporary seismic deployments have been added.

Once the search has completed, a compressed KML file will be available to view the results in Google Earth.

Make an event map
Search summary:
Database: ISC Bulletin
Search type: Rectangular search
Latitude range: 35 to 39
Longitude range: 139 to 143
Start date: 2012-09-01 00:00:00
End date: 2020-10-01 00:00:00
Events found: 3446

Data on or after 2017/10/01 have not been reviewed by the ISC.

DATA_TYPE FOCAL_MECHANISM_SOLUTIONS
ISC Bulletin
--EVENT--|------------------------------ORIGIN------------------------------|FM AUTHOR|----MOMENT---|-----------MOMENT TENSOR COMPONENTS---------|---------------NODAL PLANES--------------|-----------------------PRINCIPAL AXES-------------------------|
 EVENT_ID,AUTHOR   ,DATE      ,TIME       ,LAT     ,LON      ,DEPTH,CENTROID,AUTHOR   ,EX,MO   ,MW  ,EX,MRR   ,MTT   ,MPP   ,MRT   ,MTP   ,MPR   ,STRIKE,DIP  ,RAKE   ,STRIKE,DIP  ,RAKE   ,EX,T_VAL ,T_PL ,T_AZM ,P_VAL ,P_PL ,P_AZM ,N_VAL ,N_PL ,N_AZM 
614464677,GCMT     ,2018-12-31,14:10:24.90, 37.3900, 141.6900, 44.6,TRUE    ,GCMT     ,16,5.166, 5.1,16, 4.140,-0.776,-3.360, 1.340,-1.310, 2.950, 24.00,64.00,  91.00,202.00,26.00,  88.00,16, 5.283,71.00,296.00,-5.050,19.00,113.00,-0.229, 1.00,203.00
614464677,NEIC     ,2018-12-31,14:10:25.30, 37.2873, 141.8185, 50.5,TRUE    ,NEIC     ,16,4.910, 5.1,16, 4.322,-0.606,-3.715, 0.506,-1.880, 1.978, 20.46,57.29,  84.67,210.26,33.10,  98.23,16, 4.783,77.00,273.00,-5.031,12.00,114.00, 0.248, 4.00, 23.00
614464738,NIED     ,2018-12-31,21:53:35.65, 35.6852, 140.7597, 46.6,        ,NIED     ,15,1.470, 4.0,15, 0.794, 0.033,-0.827, 0.070, 0.199, 1.202,  1.00,73.00,  98.00,154.00,19.00,  64.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614471148,NIED     ,2019-01-01,22:05:38.08, 35.7327, 140.2003, 65.8,        ,NIED     ,15,1.020, 3.9,15, 0.837, 0.165,-1.003,-0.208, 0.225, 0.306,182.00,36.00, 109.00,339.00,56.00,  77.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614590205,NIED     ,2019-01-02,09:44:26.06, 36.1748, 140.1127, 51.4,        ,NIED     ,14,4.640, 3.7,14, 2.728,-3.223, 0.495, 2.891,-0.538, 1.973, 62.00,71.00,  74.00,283.00,25.00, 129.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614590272,NIED     ,2019-01-03,08:49:03.40, 36.8488, 141.3282, 43.1,        ,NIED     ,14,3.120, 3.6,14,-2.573, 0.366, 2.207,-0.797, 1.160,-1.410, 28.00,61.00, -88.00,204.00,29.00, -94.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614590283,NIED     ,2019-01-03,11:28:24.39, 37.3610, 141.4443, 34.6,        ,NIED     ,14,2.360, 3.5,14,-1.764, 2.784,-1.020, 0.448, 0.569, 0.065, 82.00,39.00, -90.00,262.00,51.00, -90.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614554790,NIED     ,2019-01-06,08:34:10.75, 38.6953, 141.4747,102.0,        ,NIED     ,15,7.090, 4.5,15,-5.768,-0.866, 6.634,-3.187, 1.142, 0.271, 33.00,52.00, -55.00,164.00,50.00,-126.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614556212,NIED     ,2019-01-07,16:35:25.83, 35.0155, 139.9160, 51.9,        ,NIED     ,15,1.670, 4.1,15, 0.041, 0.179,-0.220,-0.262,-1.111, 1.203,263.00,43.00, 178.00,354.00,88.00,  47.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614569369,NIED     ,2019-01-13,10:53:56.59, 37.2422, 141.3800, 23.4,        ,NIED     ,15,1.020, 3.9,15,-0.966, 0.274, 0.691,-0.175, 0.473, 0.213, 47.00,44.00, -69.00,199.00,49.00,-109.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614615290,NIED     ,2019-01-13,12:00:54.17, 37.2322, 141.3712, 22.2,        ,NIED     ,14,2.600, 3.5,14,-2.234, 0.428, 1.806,-1.058, 0.875, 0.995, 47.00,44.00, -53.00,181.00,56.00,-120.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614615291,NIED     ,2019-01-13,12:04:29.60, 37.2358, 141.3585, 22.4,        ,NIED     ,14,3.830, 3.7,14,-3.685, 2.193, 1.492, 1.247, 1.420, 0.946, 52.00,33.00, -91.00,232.00,57.00, -90.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614569366,NEIC     ,2019-01-13,12:14:45.50, 37.2822, 141.3582, 10.0,        ,NEIC     ,16,1.390, 4.7,16,-1.328, 0.450, 0.878,-0.037, 0.738,-0.110, 35.23,47.31, -92.30,218.62,42.74, -87.51,16, 1.436, 2.00,127.00,-1.333,87.00,270.00,-0.103, 2.00, 37.00
614569366,NIED     ,2019-01-13,12:14:44.52, 37.2413, 141.3918, 22.1,        ,NIED     ,16,2.260, 4.8,16,-2.190, 0.873, 1.317, 0.149, 1.091, 0.495, 44.00,39.00, -82.00,214.00,51.00, -96.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614569366,NEIC     ,2019-01-13,12:14:45.50, 36.8832, 141.7347, 11.5,TRUE    ,NEIC     ,16,3.100, 4.9,16,-1.803, 0.789, 1.014,-2.549, 0.958,-0.122, 74.78,73.62, -71.12,204.30,24.79,-137.74,16, 2.794,26.00,150.00,-3.403,57.00, 10.00, 0.609,18.00,249.00
614569366,GCMT     ,2019-01-13,12:14:47.50, 37.2000, 141.3100, 12.0,TRUE    ,GCMT     ,16,2.723, 4.9,16,-2.580, 1.040, 1.530, 0.000, 1.260, 0.894, 51.00,39.00, -72.00,208.00,54.00,-104.00,16, 2.662, 8.00,308.00,-2.785,76.00, 72.00, 0.113,11.00,216.00
614570366,NIED     ,2019-01-14,04:23:42.31, 36.1625, 139.8103, 53.1,        ,NIED     ,16,1.900, 4.8,16, 1.505,-1.231,-0.274, 0.433,-0.678, 1.030, 42.00,63.00,  70.00,261.00,33.00, 124.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614570366,GCMT     ,2019-01-14,04:23:44.00, 36.1600, 139.8300, 55.6,TRUE    ,GCMT     ,16,2.586, 4.9,16, 2.430,-1.810,-0.610, 0.917,-0.654, 0.866, 58.00,59.00,  82.00,253.00,31.00, 103.00,16, 2.777,74.00,307.00,-2.396,14.00,153.00,-0.373, 7.00, 62.00
614618149,NIED     ,2019-01-15,12:14:17.58, 35.7940, 140.6018, 59.8,        ,NIED     ,14,5.870, 3.8,14, 0.643, 3.860,-4.503, 0.987,-3.365,-2.144, 64.00,66.00, 177.00,155.00,87.00,  24.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614575752,NEIC     ,2019-01-18,12:46:24.60, 35.8990, 140.5449, 60.5,TRUE    ,NEIC     ,16,4.920, 5.1,16, 3.809,-0.219,-3.590, 0.084, 1.560, 2.844,144.37,29.95,  65.50,352.11,62.98, 103.44,16, 4.846,69.00,289.00,-5.000,17.00, 72.00, 0.154,12.00,166.00
614575752,NIED     ,2019-01-18,12:46:25.13, 35.9205, 140.4323, 54.3,        ,NIED     ,16,5.890, 5.1,16, 4.297,-0.881,-3.416, 0.152,-0.981, 4.315,  7.00,69.00,  83.00,206.00,22.00, 108.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614575752,GCMT     ,2019-01-18,12:46:28.20, 35.8700, 140.4800, 54.5,TRUE    ,GCMT     ,16,6.984, 5.2,16, 5.790,-0.532,-5.260, 1.020,-1.070, 3.990, 13.00,63.00,  91.00,191.00,27.00,  88.00,16, 7.135,72.00,286.00,-6.833,18.00,103.00,-0.304, 1.00,193.00
614617817,NIED     ,2019-01-19,02:36:47.77, 36.8805, 141.3162, 33.3,        ,NIED     ,14,3.600, 3.6,14,-3.288, 0.190, 3.099,-0.364, 1.611, 0.371, 34.00,44.00, -76.00,195.00,47.00,-103.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614618403,NIED     ,2019-01-19,02:55:15.32, 36.9540, 142.2673, 17.6,        ,NIED     ,14,4.100, 3.7,14,-3.681, 0.775, 2.907, 0.680, 0.741, 2.168, 17.00,28.00, -90.00,197.00,62.00, -90.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614618404,NIED     ,2019-01-19,05:22:02.71, 36.5222, 140.5718, 57.7,        ,NIED     ,14,3.920, 3.7,14, 0.873, 1.450,-2.323, 2.308,-0.422, 2.401, 42.00,82.00, 118.00,146.00,29.00,  16.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614618408,NIED     ,2019-01-21,22:04:08.56, 35.9800, 140.8035, 54.9,        ,NIED     ,14,8.300, 3.9,14, 0.580, 6.315,-6.895, 1.355,-4.820, 0.420, 63.00,87.00, 170.00,153.00,80.00,   3.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614618411,NIED     ,2019-01-22,15:00:24.52, 35.8537, 140.9380, 32.8,        ,NIED     ,14,5.020, 3.7,14,-1.214,-2.126, 3.341,-1.540, 1.248, 3.609, 54.00,35.00, -15.00,157.00,81.00,-124.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614618414,NIED     ,2019-01-22,15:01:06.95, 35.8473, 140.9412, 33.1,        ,NIED     ,14,6.060, 3.8,14, 6.170,-3.653,-2.517,-0.307,-0.054, 4.221,171.00,23.00,  87.00,354.00,67.00,  91.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614618416,NIED     ,2019-01-23,21:06:33.18, 37.7113, 142.3307, 33.9,        ,NIED     ,14,2.820, 3.6,14,-0.747, 0.048, 0.698, 1.229,-0.106, 2.436,205.00,84.00, -83.00,339.00, 9.00,-135.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614590481,NIED     ,2019-01-26,00:31:30.91, 36.3693, 139.9593,110.4,        ,NIED     ,15,1.310, 4.0,15,-0.361,-0.049, 0.410, 0.882, 0.494, 0.787,230.00,79.00, -77.00,359.00,17.00,-139.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614618422,NIED     ,2019-01-27,05:21:43.37, 38.4898, 141.6273, 62.9,        ,NIED     ,14,7.510, 3.9,14, 4.030, 2.653,-6.683,-0.587,-2.858,-4.689, 37.00,28.00, 121.00,183.00,66.00,  74.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614953146,NIED     ,2019-02-01,03:27:22.45, 36.4760, 141.6132, 54.3,        ,NIED     ,14,3.450, 3.6,14,-1.547, 1.386, 0.162, 1.207, 0.833, 2.771, 85.00,21.00, -38.00,211.00,77.00,-107.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614610537,NIED     ,2019-02-02,19:10:12.78, 35.5722, 141.0462, 36.7,        ,NIED     ,16,2.520, 4.9,16, 1.365,-0.228,-1.137, 0.793, 0.164, 2.054, 16.00,76.00, 100.00,162.00,17.00,  57.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614610575,NIED     ,2019-02-03,01:01:14.47, 37.0192, 141.1288, 50.3,        ,NIED     ,15,1.360, 4.0,15, 1.223,-0.323,-0.900, 0.435,-0.331, 0.618, 30.00,62.00,  94.00,201.00,29.00,  82.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614970626,NIED     ,2019-02-05,06:57:52.71, 38.3448, 141.8688, 63.3,        ,NIED     ,15,1.080, 4.0,15, 0.324,-0.707, 0.383,-0.572,-0.518,-0.546,112.00,37.00, 162.00,217.00,79.00,  54.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614970661,NIED     ,2019-02-05,16:52:45.98, 35.5590, 141.0528, 37.3,        ,NIED     ,15,2.020, 4.1,15, 1.482,-0.309,-1.173, 0.330, 0.016, 1.493,  9.00,70.00,  95.00,175.00,21.00,  77.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614970710,NIED     ,2019-02-06,08:26:17.70, 36.0192, 139.9013, 41.1,        ,NIED     ,14,2.690, 3.6,14, 1.573,-1.878, 0.305, 0.568,-1.069, 1.650, 38.00,68.00,  58.00,277.00,38.00, 143.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614654723,NIED     ,2019-02-12,20:40:51.50, 36.2398, 141.5695, 51.1,        ,NIED     ,14,6.010, 3.8,14, 3.394,-0.988,-2.406, 1.808,-2.418, 4.264, 25.00,71.00,  80.00,232.00,21.00, 115.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615095623,NIED     ,2019-02-17,06:49:49.00, 37.7098, 140.0012,  7.0,        ,NIED     ,14,5.260, 3.7,14, 4.217,-1.015,-3.202, 1.619,-3.283,-0.331, 57.00,53.00, 119.00,194.00,46.00,  57.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614911738,NIED     ,2019-02-17,19:21:22.30, 36.3088, 142.1498, 67.0,        ,NIED     ,16,1.620, 4.7,16, 1.129, 0.087,-1.216, 0.374,-0.271, 1.024, 18.00,66.00,  96.00,184.00,24.00,  77.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614911738,NEIC     ,2019-02-17,19:21:23.80, 36.3953, 142.0000, 19.5,TRUE    ,NEIC     ,16,2.350, 4.8,16, 0.922, 0.228,-1.150, 0.192,-0.629, 2.016,  5.76,75.97,  78.52,225.71,18.06, 128.53,16, 2.167,58.00,261.00,-2.528,30.00,105.00, 0.361,11.00,  9.00
614911738,GCMT     ,2019-02-17,19:21:25.80, 36.1600, 142.1600, 21.4,TRUE    ,GCMT     ,16,2.722, 4.9,16, 2.300,-0.596,-1.700, 0.826,-0.765, 1.380, 29.00,63.00,  92.00,205.00,27.00,  87.00,16, 2.827,72.00,303.00,-2.616,18.00,118.00,-0.208, 2.00,208.00
615095626,NIED     ,2019-02-18,11:00:10.87, 38.7187, 142.2127, 39.5,        ,NIED     ,15,1.400, 4.0,15,-0.400, 0.855,-0.455, 0.588, 0.111, 1.054,117.00,31.00, -17.00,222.00,81.00,-120.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615095628,NIED     ,2019-02-18,15:46:32.67, 37.3557, 142.1813, 26.7,        ,NIED     ,14,1.550, 3.4,14, 1.669,-0.710,-0.959, 0.147,-0.483, 0.366, 34.00,52.00,  86.00,220.00,38.00,  95.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615095633,NIED     ,2019-02-19,08:06:26.35, 36.4657, 140.5228, 57.9,        ,NIED     ,14,6.120, 3.8,14, 5.617, 0.265,-5.881, 1.117,-1.765, 0.452, 25.00,49.00, 104.00,184.00,43.00,  74.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614946994,NIED     ,2019-02-19,16:24:55.60, 38.8552, 141.6053, 73.7,        ,NIED     ,15,2.090, 4.1,15, 1.973,-0.086,-1.888,-0.133,-0.314,-0.725,  9.00,35.00,  90.00,190.00,55.00,  90.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615095638,NIED     ,2019-02-20,11:24:56.47, 36.0703, 139.8543, 43.1,        ,NIED     ,14,2.770, 3.6,14, 2.494,-1.432,-1.062, 0.800,-1.019, 1.157, 43.00,60.00,  83.00,236.00,31.00, 102.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614972403,NEIC     ,2019-02-23,06:48:59.31, 37.0251, 141.8901, 42.7,        ,NEIC     ,15,5.900, 4.4,15, 3.469,-3.484, 0.015, 3.721,-2.773,-1.099, 90.12,68.51, 120.41,212.10,36.63,  37.88,15, 5.899,56.00, 40.00,-5.904,18.00,158.00, 0.005,28.00,258.00
614972403,NIED     ,2019-02-23,06:48:58.50, 37.0127, 141.8395, 59.2,        ,NIED     ,15,5.710, 4.4,15, 2.437,-2.958, 0.521, 3.337,-3.653,-0.943, 93.00,73.00, 133.00,201.00,45.00,  25.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614973502,NEIC     ,2019-02-24,00:33:19.48, 37.4982, 141.9870, 26.2,        ,NEIC     ,15,4.710, 4.4,15,-3.798,-0.859, 4.657, 0.914, 0.116, 1.711,194.23,57.60, -74.21,346.41,35.67,-113.21,15, 5.004,11.00,273.00,-4.351,72.00,144.00,-0.653,13.00,  6.00
614973502,NIED     ,2019-02-24,00:33:18.43, 37.4867, 142.0010, 34.0,        ,NIED     ,15,7.190, 4.5,15,-2.018, 0.738, 1.280, 2.525, 0.348, 6.502, 26.00, 7.00, -85.00,201.00,83.00, -91.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615095644,NIED     ,2019-02-26,23:17:42.03, 36.6698, 140.9592, 49.6,        ,NIED     ,14,2.700, 3.6,14,-0.596, 0.684,-0.087, 1.084, 1.215, 2.104, 95.00,24.00, -21.00,205.00,81.00,-113.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
614981591,NIED     ,2019-02-27,00:55:52.33, 38.3512, 142.1387, 39.6,        ,NIED     ,15,6.670, 4.5,15, 4.826,-0.199,-4.627, 0.598,-1.292, 4.479, 10.00,66.00,  86.00,201.00,24.00, 100.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615095651,NIED     ,2019-02-28,12:12:05.57, 37.2942, 141.3313, 57.4,        ,NIED     ,14,2.420, 3.5,14, 1.842,-1.389,-0.454,-0.736,-0.515,-1.587, 78.00,27.00, 125.00,220.00,68.00,  74.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615095652,NIED     ,2019-02-28,14:17:26.28, 35.5658, 141.0402, 35.8,        ,NIED     ,15,5.220, 4.4,15,-5.023, 1.298, 3.726, 0.074, 0.141,-2.846,  1.00,62.00, -92.00,184.00,29.00, -87.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615091927,NEIC     ,2019-03-01,21:03:25.57, 36.5260, 141.0643, 42.5,        ,NEIC     ,15,4.320, 4.4,15, 1.832,-1.655,-0.177, 3.630,-1.553,-0.019, 85.45,76.43, 109.60,208.83,23.69,  35.73,15, 4.283,54.00, 20.00,-4.354,29.00,160.00, 0.071,19.00,261.00
615091927,NIED     ,2019-03-01,21:03:23.40, 36.4523, 141.0520, 44.3,        ,NIED     ,15,4.980, 4.4,15, 2.592,-1.605,-0.988, 3.767,-2.321, 0.278, 77.00,73.00, 114.00,201.00,29.00,  38.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615282976,NIED     ,2019-03-05,19:42:10.99, 38.2438, 141.7045, 50.0,        ,NIED     ,15,1.070, 4.0,15, 0.283, 0.091,-0.374, 0.284,-0.575,-0.788, 70.00,38.00, 164.00,173.00,80.00,  53.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615096290,NIED     ,2019-03-06,19:26:01.52, 38.7202, 141.6345, 69.8,        ,NIED     ,15,6.820, 4.5,15, 6.933,-0.475,-6.458, 0.241, 1.042,-0.652,169.00,48.00,  89.00,351.00,42.00,  92.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615179572,NEIC     ,2019-03-10,17:10:52.49, 36.8322, 142.3585, 13.0,        ,NEIC     ,17,6.200, 5.8,17, 2.632,-0.265,-2.367, 0.889,-1.915, 5.257, 11.63,76.07,  77.39,234.53,18.71, 131.35,17, 5.966,57.00,265.00,-6.404,30.00,112.00, 0.438,12.00, 15.00
615179572,NIED     ,2019-03-10,17:10:50.50, 36.7622, 142.4063, 17.8,        ,NIED     ,17,4.470, 5.7,17, 1.604, 1.040,-2.644, 0.320,-1.553, 3.660,  2.00,75.00,  73.00,233.00,23.00, 139.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615179572,IPGP     ,2019-03-10,17:10:52.00, 36.8520, 142.3680, 12.0,        ,IPGP     ,  ,     ,    ,  ,      ,      ,      ,      ,      ,      , 12.00,78.00, 105.00,140.00,19.00,  40.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615179572,NEIC     ,2019-03-10,17:10:52.20, 36.5434, 143.0864, 17.5,TRUE    ,NEIC     ,17,4.640, 5.7,17, 2.194,-0.163,-2.030, 1.202,-0.982, 3.826, 18.09,75.02,  86.97,209.67,15.28, 101.18,17, 4.516,60.00,284.00,-4.754,30.00,111.00, 0.237, 3.00, 19.00
615179572,GCMT     ,2019-03-10,17:10:55.50, 36.7300, 142.3400, 16.8,TRUE    ,GCMT     ,17,5.540, 5.8,17, 2.890,-0.237,-2.650, 0.269,-1.250, 4.620,  7.00,74.00,  80.00,220.00,19.00, 122.00,17, 5.533,60.00,262.00,-5.548,28.00,105.00, 0.018,10.00,  9.00
615179572,AUST     ,2019-03-10,17:10:55.70, 36.7666, 142.2739, 39.8,        ,AUST     ,17,3.442, 5.6,17, 2.190, 0.154,-2.344, 0.900,-0.957, 2.227, 21.34,67.36,  92.39,195.15,22.76,  84.29,17, 3.180,67.55,295.77,-3.654,22.33,109.52, 0.473, 2.21,200.42
615179573,NIED     ,2019-03-10,17:24:14.50, 36.7265, 142.4872, 28.0,        ,NIED     ,16,2.790, 4.9,16, 1.707, 0.257,-1.964, 0.487,-0.862, 1.906, 15.00,67.00,  86.00,205.00,23.00,  99.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615179573,NEIC     ,2019-03-10,17:24:15.70, 36.8156, 142.0000, 11.5,TRUE    ,NEIC     ,16,2.960, 4.9,16, 2.206,-0.552,-1.653, 1.393,-0.410, 1.704, 32.99,69.05,  97.76,192.12,22.29,  70.57,16, 3.219,65.00,316.00,-2.700,24.00,117.00,-0.519, 7.00,210.00
615179573,GCMT     ,2019-03-10,17:24:20.90, 36.7300, 142.4800, 23.0,TRUE    ,GCMT     ,16,4.868, 5.1,16, 3.780,-0.952,-2.830, 0.592,-1.610, 3.030, 18.00,65.00,  80.00,220.00,27.00, 110.00,16, 4.959,69.00,269.00,-4.778,19.00,116.00,-0.183, 9.00, 23.00
615179527,NIED     ,2019-03-10,17:39:42.65, 36.7460, 142.3653, 38.0,        ,NIED     ,15,3.130, 4.3,15, 2.345, 0.048,-2.392, 0.369, 0.142, 2.010,  6.00,65.00,  98.00,168.00,26.00,  74.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615179529,NIED     ,2019-03-10,18:43:43.92, 36.7358, 142.3567, 37.0,        ,NIED     ,16,4.860, 5.1,16, 0.795,-0.296,-0.499, 0.329,-0.034,-4.801,  5.00, 4.00,  98.00,176.00,86.00,  89.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615179529,GCMT     ,2019-03-10,18:44:00.70, 36.5400, 142.6400, 33.2,TRUE    ,GCMT     ,16,7.383, 5.2,16, 4.180,-0.169,-4.010, 5.430,-1.400, 2.760, 51.00,74.00, 109.00,179.00,25.00,  41.00,16, 8.052,57.00,346.00,-6.715,26.00,126.00,-1.335,18.00,225.00
615179996,NIED     ,2019-03-11,08:20:48.97, 36.7307, 142.4530, 58.0,        ,NIED     ,15,4.200, 4.3,15, 2.513, 0.530,-3.043, 0.470,-1.191, 2.940, 10.00,68.00,  83.00,207.00,23.00, 106.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615318826,NIED     ,2019-03-11,08:27:04.31, 36.7277, 142.4635, 39.0,        ,NIED     ,15,4.730, 4.4,15, 3.034, 0.211,-3.245,-0.289,-1.249, 3.300,  1.00,68.00,  75.00,217.00,26.00, 123.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615318827,NIED     ,2019-03-11,08:31:42.73, 36.7425, 142.3935, 58.0,        ,NIED     ,15,1.080, 4.0,15, 0.442, 0.338,-0.780, 0.039,-0.255, 0.854,216.00,21.00, 125.00,360.00,73.00,  78.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615327022,NIED     ,2019-03-12,04:50:36.31, 36.9003, 141.0607, 51.0,        ,NIED     ,14,3.380, 3.6,14,-0.476, 0.805,-0.329, 1.191, 3.111, 0.549,  4.00,72.00, 174.00, 96.00,84.00,  18.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615327065,NIED     ,2019-03-12,18:31:58.08, 38.3697, 142.1765, 42.5,        ,NIED     ,14,5.080, 3.7,14,-0.998, 0.890, 0.108, 4.327, 0.603,-2.503, 53.00, 8.00,-155.00,298.00,86.00, -82.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615202068,NIED     ,2019-03-13,04:45:03.32, 36.7175, 142.2473, 34.0,        ,NIED     ,15,3.850, 4.3,15, 3.694,-0.933,-2.761, 0.725,-1.359, 1.177, 29.00,56.00,  91.00,207.00,34.00,  88.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615217648,NIED     ,2019-03-14,11:59:04.45, 35.6613, 140.7322, 47.5,        ,NIED     ,15,2.680, 4.2,15, 1.889,-0.119,-1.770,-0.251, 0.030, 1.945,183.00,22.00,  98.00,354.00,69.00,  87.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615329510,NIED     ,2019-03-14,21:32:47.22, 36.4505, 141.1538, 44.9,        ,NIED     ,14,1.850, 3.4,14,-0.119, 0.060, 0.059, 1.773,-0.500,-0.142,177.00,16.00,  -8.00,275.00,88.00,-105.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615220840,NIED     ,2019-03-15,04:51:10.15, 37.1505, 141.2428, 20.6,        ,NIED     ,14,9.050, 3.9,14,-7.544, 6.768, 0.776, 1.479, 5.756,-0.018, 50.00,42.00,-103.00,247.00,50.00, -78.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615329588,NIED     ,2019-03-16,04:47:41.27, 37.9190, 139.2527,156.0,        ,NIED     ,14,6.110, 3.8,14, 4.964, 0.491,-5.455,-0.967,-0.058,-3.019,190.00,61.00, 100.00,350.00,31.00,  73.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615225603,NIED     ,2019-03-16,21:07:22.51, 35.7395, 140.9107, 13.4,        ,NIED     ,14,4.910, 3.7,14,-3.675,-0.485, 4.160,-0.878, 0.803,-2.731, 15.00,63.00, -84.00,183.00,28.00,-101.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615225269,NIED     ,2019-03-17,14:27:22.08, 36.5747, 142.7575, 74.0,        ,NIED     ,15,6.940, 4.5,15, 6.571,-1.004,-5.567, 1.928,-2.619, 0.126, 38.00,51.00, 108.00,191.00,43.00,  69.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615225269,GCMT     ,2019-03-17,14:27:25.60, 36.4400, 142.8500, 20.4,TRUE    ,GCMT     ,16,1.591, 4.7,16, 1.740,-0.834,-0.900, 0.486,-0.406, 0.182, 50.00,54.00,  97.00,218.00,37.00,  81.00,16, 1.833,80.00,347.00,-1.349, 9.00,135.00,-0.486, 5.00,226.00
615225268,NIED     ,2019-03-17,14:48:24.70, 36.5825, 142.7888, 67.0,        ,NIED     ,15,3.320, 4.3,15, 2.760,-0.231,-2.529, 0.537,-1.122, 1.568, 20.00,60.00,  88.00,204.00,30.00,  93.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
615370329,NIED     ,2019-03-23,01:04:14.11, 36.7323, 141.4358, 51.2,        ,NIED     ,14,4.130, 3.7,14, 1.159,-0.417,-0.742, 1.299,-0.260, 3.791, 19.00,83.00,  89.00,211.00, 7.00, 101.00,  ,      ,     ,      ,      ,     ,      ,      ,     ,      
